"Job Name","Working Title","Location","Organization Name","Department Description","Brief Description","Detailed Description","Job Requirements","Additional Details","How To Apply","Link"
"IRC117560","Teller","Kalkaska, MI, US","Huntington Branch","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Kalkaska and Grayling Areas
West Michigan Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Kalkaska and Grayling Areas.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117560&p_spid=4425637&oapc=426&oas=MblyEWlN66LmK38ofjcxag.."
"IRC117561","Teller","Grand Rapids, MI, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Grand Rapids Michigan Metropolitan Areas
West Michigan Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Grand Rapids MI Metropolitan area including Allendale, Byron Center, Grand Rapids, Grandville, Greenville, Jenison, Lowell, Rockford and Wyoming.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117561&p_spid=4425638&oapc=429&oas=zzz53PzP8W3ckyiwkUigbA.."
"IRC117562","Teller","Portage, MI, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Portage and Kalamazoo Areas
West Michigan Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Portage and Kalamazoo Areas.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117562&p_spid=4425639&oapc=432&oas=dHqbewHpP3ZcJJrroiOqfg.."
"IRC117563","Teller","Dowagiac, MI, US","Huntington Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Dowagiac and Niles Areas
West Michigan Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Dowagiac and Niles Areas.
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Bank Teller provides “Simply the Best” customer service at all times.
· Personalizes each customer interaction while accurately processing banking transactions.
· Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
· Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
· Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
· Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers
• Minimum of 6 months cash handling
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/ balancing
Other Traits, Characteristics and Experience
· Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
· Must be available to work the required schedule of the Branch to include Saturdays
· Sales/referral experience that includes providing related products and service options to customers preferred
· Previous Teller experience is preferred
· Strong organizational skills with attention to detail
· Ability to multi-task
· Experience using computers","Based on experience this position may be filled at a senior level.
Grade 67
The assessment will be emailed to candidates who meet the basic qualifications for the position.
EOE/M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position.","Click on APPLY NOW","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117563&p_spid=4425640&oapc=435&oas=D3W35DZ3VnvigsXLGO9Wsg.."
"IRC117297","Relationship Sales Specialist","Columbus, OH, US","Outbound Relationship Team-Customer Service Center","Easton-7 Easton Oval, ColumbusOH43219
Outbound Relationship Team - CustomerServiceCenter","Outbound phone sales with focus on building and broadening customer relations using multiple HNB products like consumer loans, mortgages and DDA.","• Performs sales through outbound phone calls and chats.
• Performs outbound phone sales with focus on building and broadening existing customer relationships using multiple Huntington products.
• Places outbound calls to explore customer's financial needs; will originate or refer products; explains the features and benefits of alternate financial solutions.
• Makes sales referrals to specialized areas and staff based on analyses with available tools. Demonstrates initiative and ability to consistently meet specific production goals.
• Maintains up to date knowledge of products, services, technology and regulations.
• Sales Specialist will interact closely with Retail and/or product partners to meet customer needs.","Basic Qualifications
• High School Diploma required. College or evidence of advanced education considered a plus.
• 1-3 years of financial phone sales experience in the consumer lending and/or mortgage fields required.
Other Traits &amp; Qualifications
• Related financial product experience beneficial.
• Ability to interact with all levels of the organization.
• Familiar with Word and Excel.
• Must possess excellent oral and written communication.","Grade 69
An Equal Opportunity Employer M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position","Click Apply Now","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117297&p_spid=4418613&oapc=439&oas=WSyqwjjcSwKacih0nXbTUQ.."
"IRC117485","Teller","Dover, OH, US","Huntington National Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Tuscarawas County Area including Bolivar, Dover Main, newcomerstown, North Broadway (New Philadelphia), Sugarcreek. Mon-Sat availability required
Cleveland Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Tuscarawas County Area including Bolivar, Dover Main, Newcomerstown, North Broadway (New Philadelphia), Sugarcreek
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Teller provides “Simply the Best” customer service at all times.
• Personalizes each customer interaction while accurately processing banking transactions.
• Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
• Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
• Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
• Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months cash handling
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers required
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/balancing
Other Traits, Characteristics and Experience
• Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
• Must be available to work the required schedule of the banking office
• Previous Teller experience is preferred
• Strong organizational skills with attention to detail
• Ability to multi-task
• Experience using computers","PositionTitle Details
• Based on experience this position may be filled at a senior level.
• The Salary Grade is 67
• No Relocation is available for this position
ActiveApplication Timeline
Your application will be considered active for a 30 day period.
OnlineTeller Assessment
Teller applicants who meet the basic job requirements, will be contacted via email to complete the online teller assessment. You will receive an email explaining the process and a link for you to complete the assessment from the convenience of your home. You must take the teller assessment within seven days of receiving the email.
Huntington does not accept solicitation from Third Party Recruiters for any position.
EOE/M/F/D/V","Click on the 'APPLY NOW' button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117485&p_spid=4424641&oapc=442&oas=9d1yHQgtCnWFpcVz4AanLg.."
"IRC117486","Teller","Carrollton, OH, US","Huntington National Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Carrollton County Area including Carrollton Main, Carrollton Trump and Minerva. Mon-Sat availability required
Cleveland Region","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Carrollton County Area including Carrollton Main, Carrollton Trump and Minerva
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Teller provides “Simply the Best” customer service at all times.
• Personalizes each customer interaction while accurately processing banking transactions.
• Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
• Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
• Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
• Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months cash handling
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers required
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/balancing
Other Traits, Characteristics and Experience
• Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
• Must be available to work the required schedule of the banking office
• Previous Teller experience is preferred
• Strong organizational skills with attention to detail
• Ability to multi-task
• Experience using computers","PositionTitle Details
• Based on experience this position may be filled at a senior level.
• The Salary Grade is 67
• No Relocation is available for this position
ActiveApplication Timeline
Your application will be considered active for a 30 day period.
OnlineTeller Assessment
Teller applicants who meet the basic job requirements, will be contacted via email to complete the online teller assessment. You will receive an email explaining the process and a link for you to complete the assessment from the convenience of your home. You must take the teller assessment within seven days of receiving the email.
Huntington does not accept solicitation from Third Party Recruiters for any position.
EOE/M/F/D/V","Click on the 'APPLY NOW' button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117486&p_spid=4424642&oapc=445&oas=IqqEIkDPGlHglxXhR9CqQQ.."
"IRC117487","Teller","Canton, OH, US","Huntington National Bank","NOTE: All of our communication is done via email. Please check your e-mail frequently for more information regarding the status of your application.
Huntington Retail
Multiple Locations Within the Canton/Stark County Area including Brewster, Canal Fulton, Canton/34th St, Green Town Park (Uniontown)Hartville, Hillsdale, Massillon Downtown, Mount Union, Navarre, New Market (Downtown Canton), Nobles Pond, North Canton, Perry, Portage &amp; Frank, Richville, Rotunda, Wales Square, Washington Square, West State Street, West Tuscarawas. Mon-Sat availability required","Tellers process banking transactions, provide excellent customer service and cross-sell bank products. Apply for this position to be considered for potential openings both FT and PT in our Canton/Stark County Area including Brewster, Canal Fulton, Canton/34th St, Green Town Park (Uniontown), Hartville, Hillsdale, Massillon Downtown, Mount Union, Navarre, New Market (Downtown Canton), Nobles Pond, North Canton, Perry, Portage &amp; Frank, Richville, Rotunda, Wales Square, Washington Square, West State Street, West Tuscarawas
Click on the IRC # in the 'Name' column to view a full description of the teller position and basic qualifications that are required.","A Huntington Teller provides “Simply the Best” customer service at all times.
• Personalizes each customer interaction while accurately processing banking transactions.
• Demonstrates excellent customer service by providing other general banking services, answering questions, and cross-selling Bank products and services, including referring customers to the sales team or other appropriate areas of the Bank.
• Meets and/or exceeds sales referral goals by understanding the customers' financial needs.
• Protects Huntington's assets by understanding and following policies and procedures, including balancing daily.
• Maintains customer confidentiality at all times.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 6 months customer service
• Minimum of 6 months cash handling
• Minimum of 6 months sales/referral experience that includes providing related products and service options to customers required
• Must receive a qualifying score on assessment measuring attention to detail, customer focus, ability to learn and apply procedures, sales focus, and cash handling/balancing
Other Traits, Characteristics and Experience
• Must have excellent written and verbal (face-to-face and phone) communication skills including professional grammar and demeanor
• Must be available to work the required schedule of the banking office
• Previous Teller experience is preferred
• Strong organizational skills with attention to detail
• Ability to multi-task
• Experience using computers","PositionTitle Details
• Based on experience this position may be filled at a senior level.
• The Salary Grade is 67
• No Relocation is available for this position
ActiveApplication Timeline
Your application will be considered active for a 30 day period.
OnlineTeller Assessment
Teller applicants who meet the basic job requirements, will be contacted via email to complete the online teller assessment. You will receive an email explaining the process and a link for you to complete the assessment from the convenience of your home. You must take the teller assessment within seven days of receiving the email.
Huntington does not accept solicitation from Third Party Recruiters for any position.
EOE/M/F/D/V","Click on the 'APPLY NOW' button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117487&p_spid=4424643&oapc=448&oas=mxJZz-caR3Zj-7wfid051w.."
"IRC117576","Personal Banker","New Baltimore, MI, US","New Baltimore Branch","New Baltimore Branch
51066 Washington Street
New Baltimore, MI 48047","Personal Banker, Full-Time, 40 hrs, Mon – Sat, New Baltimore Branch. Sells/cross-sells Bank products &amp; Service to customers. Develops customer relationships &amp; provides excellent customer service.","The Personal Banker provides “Simply the Best” customer service to each customer every time, which includes being accurate, being available, making it easy for our customer and personalizing all customer interactions.
• Using consultative selling techniques, analyzes and provides solutions for clients' financial needs. Makes sales referrals to specialized areas of the Bank based on customer need.
• Proactively seeks out current and potential clients for sales and customer service opportunities through calling activities and use of marketing resources.
• Works with banking office team members to achieve individual and banking office sales goals by opening new accounts, taking loan applications and closing loans
• Researches customer inquiries and provides resolutions within Bank guidelines.
• Responsible for maintaining up-to-date knowledge of products, services, technology, and regulations.
• Complies with internal security policies and procedures and maintains customer confidentiality at all times.
• Maintains records, reports, and procedures required by the office.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 1-year of customer service and sales in banking, financial services or incentive driven retail sales required
Other Traits, Characteristics and Experience
• Must have excellent written and verbal (face-to-face and phone) communications skills, to include professional grammar and demeanor
• Experience working in a team environment and developing relationships
• PC and Internet proficiency
• Bachelor's degree in Business or a related field preferred
• Series 6 and state Insurance licenses preferred. Must obtain these licenses within a timeframe established by management
• Proven organizational skills with attention to detail
• The ability to multi-task","Based on experience this position may be hired at the senior level.
Grade 68
Huntington does not accept solicitation from Third Party Recruiters for any position.
EOE/M/F/D/V","Click on the APPLY button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117576&p_spid=4425644&oapc=451&oas=eAWN09VqO_QG88-O4h9vFQ.."
"IRC117605","Mortgage Loan Officer","Monroeville, PA, US","Huntington Mortgage Group-Pittsburgh Region","Huntington Mortgage Group
Monroeville Banking Office
2681 Mosside Blvd
Monroeville, PA 15146","Mortgage Loan Officer - Full-time, 40 hrs, Mon – Fri, Monroeville Banking Office Monroeville, PA 15146. Using internal and external referral sources, develops mortgage loan business; builds and maintains business relationships within the community.","The Mortgage Loan Officer position provides “Simply the Best” customer service to each customer service at all times. The associate in this position:
• Develops new and expands internal and external referral sources to grow mortgage business.
• Using consultative selling techniques, advises clients on mortgage loan options and other financial products.
• Provides excellent customer service from approval through closing, working closely with loan origination sources to secure and verify all information required for underwriting.
• Responsible for maintaining client relationships.
• Advises customers on the completion of loan applications.","Basic Qualifications
• High school diploma or GED is required
• Minimum of 1-2 years mortgage loan origination experience 
Other Traits and Characteristics
• Must have knowledge of mortgage loan products (conventional, FHA/VA, construction lending, and portfolio programs) and knowledge of mortgage procedures, documentation, and underwriting guidelines
• Bachelor’s degree in a business-related major is preferred
• Demonstrated ability to identify opportunities to cross-sell financial products and services
• Effective written and verbal communication skills
• Strong organizational skills
• Ability to multi-task
• Experience using computers","Grade: 70
EOE M/F/D/V
Huntington does not accept solicitation from Third Party Recruiters for any position","Come join a team that values dedication and rewards you accordingly. We offer competitive compensation along with a full array of associate and family benefits. For immediate consideration please click on Apply Now—Create a profile and register completely first then apply for the position. Please fill out the work history and education sections of the on-line application even if you attach a resume.","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117605&p_spid=4427621&oapc=454&oas=k5uoIkT9J9m2cwQAE-Fnbw.."
"IRC117622","Risk Management Systems Specialist","Columbus, OH, US","Operational Risk Group","Risk Management Group-Operational Risk Group
Huntington Center
41 S. High Street
Columbus, OH 43215","Risk Management Systems Specialist. Full-time, Monday - Friday, 8:00 AM - 5:00 PM.
Risk Management Systems Specialist Position in the Risk Management Group will be responsible for managing the design, implementation, and support functions related to an Enterprise Wide Risk Management(EWRM) Solution based on the Archer Software Suite. Additionally, position will assist in risk analytic activities related to analysis, monitoring, tracking and reporting of risks identified within the EWRM Solution and the Risk Management Group.","Risk Management Systems Specialist Position is responsible for managing the support functions
related to the Enterprise Wide Risk Management (EWRM) Solution based on the Archer Software Suite.
The functions include:
· Managing the design, implementation, and improvements to the functions of the software platform
· Improving and managing user functionality; participating in vendor participant groups, capturing, analyzing, addressing and presenting feedback from users.
· Business segment training on the Archer EWRM Solution
· Administering a help desk function for the software solution
· Risk analytics may include analysis and reporting activities related to non-credit losses, key risk indicators/metrics, policies, policy exceptions, and risk assessments.
· Position may serve as a liaison for internal and external exams as required.
· Position will encompass working on special projects that result from testing, risk assessments, user feedback or management committee issues.
· Additionally, a certification for the EWRM Solution will be required within 120 days from the date of hire.","Basic Qualifications:
• Bachelor's Degree in Business Administration, Finance, Accounting or Computer Information Systems with an emphasis in business.
• Demonstrate at least 5 years of experience in an operational or support environment that required independent analysis, assessment and resolution of moderately complex issues.
• Hands on experience with databases to include retrieval and reporting of information.
• Experience with the identification, establishment, testing and reporting of business controls.
Other Traits and Characteristics:
• Demonstrate excellent analytical skills, strong attention to detail, ability to meet deadlines and a commitment to quality assurance in work produced.
• Must possess strong working knowledge of applications within Microsoft Office Suite.
• Must be able to work as part of a team to resolve issues and meet deadlines.
• Demonstrate excellent written and verbal communication skills.
• Ability to lead team in a project management role.
• Previous experience interacting with internal or external auditors or regulatory agencies.
• Experience in report writing capabilities such as Cognos
• Experience with the Archer Suite of Risk Management Solutions is desired","Grade 72
EOE M/F/D/V
Huntington does not accept solicitations from third party recruiters for any position.","Click on 'Apply' button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117622&p_spid=4427638&oapc=457&oas=N_p6xK_fRMiogS8d_L82PQ.."
"IRC117656","Customer Service Associate Direct Bank-Part-Time","Holland, MI, US","Customer Service Center","Holland Call Center
This high volume sales and service position will allow you to engage your customer service skills by delivering prompt and accurate answers to telephone banking customers while identifying new opportunities and solutions. 
**Candidates must be available to work Part-Time hours 20-29 hrs/wk or 30-39 hrs/wk 5:00 p.m. - 9:00 p.m and either Saturday or Sunday. Weekend and holidays are required**","Customer Service Associate, Part-Time--20-29 hrs/wk or 30-39 hrs/wk. Works individually and as a team to meet and exceed established sales and service goals. Provides outstanding service to and builds relationships with over 100 customers everyday. 
**Candidates must be available to work Part-Time hours 20-29 hrs/wk or 30-39 hrs/wk 5:00 p.m. - 9:00 p.m and either Saturday or Sunday. Weekend and holidays are required**","The Customer Service Associate provides 'Simply the Best' customer service at all times.
In the Customer Service Associate role you will:
• Provide outstanding service to and builds relationships with over 100 customers every day
• Recognize cross-sell opportunities and refer customers to our Personal Banking team
• Work individually and as a team to meet and exceed established goals, ie. referral goals, call handle time goals, availability goals and quality goals
• Maintain up to date knowledge on Huntington products, services, technology, and procedures
• Compile documentation necessary for effectively fulfilling customer needs
• Document all notes required in the appropriate systems so that other colleagues can understand what has transpired with the customer's account","Basic Qualifications
• Minimum of 1 year of customer service and sales experience required
• High School Diploma or equivalent required
• Candidates must be available to work Part-Time hours 5PM-9PM during the week and at least one weekend day as part of their normal permanent schedule.
Other Traits, Qualifications and Experience
• Previous call center or banking experience preferred
• Ability to demonstrate professional verbal communication skills. Must pronunciate words clearly and use proper grammar 
• Ability to quickly resolve complex customer problems using various resources including computer screens and other reference material
• Ability to professionally handle irate customers
• Ability to use a headset and to sit for long periods of time
• Experience with Microsoft Office applications and the Internet
This position requires an assessment. The assessment will be emailed to candidates who meet the basic qualifications for the position.","The Customer Service Associate position offers a competitive base salary with a performance based incentive program. In addition, our benefits meet a range of individual and family needs, including relaxation, financial protection and increasing security, both during your career and for retirement. Our comprehensive and versatile program is competitive with peer employers in our industry.
Huntington does not accept solicitation from Third Party Recruiters for any position
Grade 68
EOE/M/F/D/V","Click on the APPLY button","https://essentialconnection.huntington.com/OA_HTML/OA.jsp?akRegionCode=IRC_VIS_VAC_DISPLAY_PAGE&akRegionApplicationId=800&OASF=IRC_VIS_VAC_DISPLAY&OAHP=IRC_EXT_SITE_VISITOR_APPL&transactionid=794001113&retainAM=N&addBreadCrumb=RP&p_svid=117656&p_spid=4429612&oapc=460&oas=RVi2zZOhqh9Xv77iHhRaQg.."
